"";"D. execució";"D. valor";"Concepte";"Import";"Saldo"
"";"07/08/2022";"07/08/2022";"COMPRA TARJETA DEBITO/CREDITO PARK MUNTANYA MONTSERRAT TJ*0011";"-6,50";"3.275,71"
"";"07/08/2022";"07/08/2022";"COMPRA TARJETA DEBITO/CREDITO L AGRICOLA REGIONAL SA TJ*0011";"-11,10";"3.282,21"
"";"07/08/2022";"07/08/2022";"COMPRA TARJETA DEBITO/CREDITO FF.CC.GENERALITAT ON TJ*0011";"-9,75";"3.293,31"
"";"05/08/2022";"05/08/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-17,91";"3.303,06"
"";"05/08/2022";"05/08/2022";"RECIBO IGUANA COMUNICACIONS S.L.";"-33,90";"3.320,97"
"";"04/08/2022";"04/08/2022";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,23";"3.354,87"
"";"03/08/2022";"03/08/2022";"COMPRA TARJETA DEBITO/CREDITO E182 IGUALADA TJ*0011";"-16,00";"3.392,10"
"";"03/08/2022";"03/08/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-15,56";"3.408,10"
"";"03/08/2022";"01/08/2022";"COMPRA TARJETA DEBITO/CREDITO Strato TJ*5783";"-18,03";"3.423,66"
"";"02/08/2022";"02/08/2022";"RETIRADA EFECTIVO TARJETA DEBITO";"-300,00";"3.441,69"
"";"02/08/2022";"02/08/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-13,45";"3.741,69"
"";"02/08/2022";"02/08/2022";"TRANSFERENCIA IGRID S.L. ABONO NOMINA 07/2022";"1.923,14";"3.755,14"
"";"01/08/2022";"01/08/2022";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-83,48";"1.832,00"
