"";"D. execució";"D. valor";"Concepte";"Import";"Saldo"
"";"12/01/2022";"12/01/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-51,28";"3.326,33"
"";"12/01/2022";"12/01/2022";"COMPRA TARJETA DEBITO/CREDITO TRES UNCES TJ*0011";"-16,98";"3.377,61"
"";"11/01/2022";"11/01/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.394,59"
"";"10/01/2022";"07/01/2022";"COMPRA TARJETA DEBITO/CREDITO Strato TJ*5783";"-11,91";"3.394,94"
"";"09/01/2022";"09/01/2022";"COMPRA TARJETA DEBITO/CREDITO PORTAVENTURA RESTAURANTS TJ*0011";"-9,90";"3.406,85"
"";"09/01/2022";"09/01/2022";"COMPRA TARJETA DEBITO/CREDITO PORTAVENTURA RESTAURANTS TJ*0011";"-46,65";"3.416,75"
"";"09/01/2022";"09/01/2022";"COMPRA TARJETA DEBITO/CREDITO PORTAVENTURA TJ*0011";"-153,00";"3.463,40"
"";"09/01/2022";"09/01/2022";"COMPRA TARJETA DEBITO/CREDITO PORTAVENTURA PARKING TJ*0011";"-12,00";"3.616,40"
"";"06/01/2022";"06/01/2022";"RECIBO IGUANA COMUNICACIONS S.L.";"-33,90";"3.628,40"
"";"05/01/2022";"05/01/2022";"COMPRA TARJETA DEBITO/CREDITO STRADIVARIUS TJ*0011";"-24,38";"3.662,30"
"";"05/01/2022";"05/01/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-7,61";"3.686,68"
"";"05/01/2022";"05/01/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-1,80";"3.694,29"
"";"05/01/2022";"05/01/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-4,21";"3.696,09"
"";"05/01/2022";"05/01/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-6,30";"3.700,30"
"";"05/01/2022";"05/01/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-8,01";"3.706,60"
"";"05/01/2022";"05/01/2022";"RECIBO PIJUAN";"-38,00";"3.714,61"
"";"04/01/2022";"04/01/2022";"COMPRA TARJETA DEBITO/CREDITO DRUNI IGUALADA TJ*0011";"-11,44";"3.752,61"
"";"04/01/2022";"04/01/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,80";"3.764,05"
"";"04/01/2022";"04/01/2022";"COMPRA TARJETA DEBITO/CREDITO JULIA IGUALADA TJ*0011";"-35,99";"3.764,85"
"";"04/01/2022";"04/01/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.800,84"
"";"04/01/2022";"04/01/2022";"RECIBO PayPal (Europe) S.a.r.l. et Cie., S.C.A.";"-64,80";"3.801,19"
"";"03/01/2022";"03/01/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H23P TJ*0011";"-41,94";"3.865,99"
"";"03/01/2022";"31/12/2021";"COMPRA TARJETA DEBITO/CREDITO Strato TJ*5783";"-9,02";"3.907,93"
"";"03/01/2022";"30/12/2021";"COMPRA TARJETA DEBITO/CREDITO DNH*GO DADDY EUROPE EUR TJ*5783";"-20,14";"3.916,95"
"";"03/01/2022";"03/01/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-8,08";"3.937,09"
"";"03/01/2022";"03/01/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-27,09";"3.945,17"
"";"03/01/2022";"03/01/2022";"TRANSFERENCIA IGRID S.L. ABONO NOMINA 12/2021";"2.465,63";"3.972,26"
"";"01/01/2022";"01/01/2022";"COMPRA TARJETA DEBITO/CREDITO SUMO CATALAN SCP TJ*0011";"-31,69";"1.506,63"
