"";"D. execució";"D. valor";"Concepte";"Import";"Saldo"
"";"12/07/2022";"12/07/2022";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-73,12";"2.335,72"
"";"11/07/2022";"11/07/2022";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*5783";"-11,14";"2.408,84"
"";"11/07/2022";"11/07/2022";"COMPRA TARJETA DEBITO/CREDITO MARVI HOSTELERIA TJ*5783";"-75,00";"2.419,98"
"";"11/07/2022";"11/07/2022";"COMPRA TARJETA DEBITO/CREDITO CONSUM IGUALADA TJ*0011";"-6,68";"2.494,98"
"";"11/07/2022";"11/07/2022";"COMPRA TARJETA DEBITO/CREDITO FULL EQUIP SPORTS SCP TJ*5783";"-399,50";"2.501,66"
"";"11/07/2022";"07/07/2022";"COMPRA TARJETA DEBITO/CREDITO BELLA SARDINIA - CUGLIERI TJ*5783";"-126,00";"2.901,16"
"";"11/07/2022";"07/07/2022";"COMPRA TARJETA DEBITO/CREDITO GELATERIA AZZURRA TJ*5783";"-14,00";"3.027,16"
"";"11/07/2022";"07/07/2022";"COMPRA TARJETA DEBITO/CREDITO COOP VIA SASSARI 49 AN TJ*5783";"-9,35";"3.041,16"
"";"11/07/2022";"07/07/2022";"COMPRA TARJETA DEBITO/CREDITO Altana e Udanch SNC TJ*5783";"-20,50";"3.050,51"
"";"09/07/2022";"09/07/2022";"COMPRA TARJETA DEBITO/CREDITO CONSUM IGUALADA TJ*0011";"-10,42";"3.071,01"
"";"09/07/2022";"09/07/2022";"COMPRA TARJETA DEBITO/CREDITO ASFALT TJ*0011";"-82,29";"3.081,43"
"";"09/07/2022";"09/07/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.163,72"
"";"09/07/2022";"09/07/2022";"COMPRA TARJETA DEBITO/CREDITO GUISSONA T533 TJ*5783";"-8,63";"3.164,07"
"";"09/07/2022";"09/07/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.172,70"
"";"09/07/2022";"09/07/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.173,05"
"";"08/07/2022";"06/07/2022";"COMPRA TARJETA DEBITO/CREDITO EUROSPIN SPESA INTELL.TE TJ*5783";"-45,91";"3.173,40"
"";"08/07/2022";"08/07/2022";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,23";"3.219,31"
"";"06/07/2022";"04/07/2022";"COMPRA TARJETA DEBITO/CREDITO SumUp *Gun di De Raimo TJ*5783";"-20,00";"3.256,54"
"";"06/07/2022";"04/07/2022";"COMPRA TARJETA DEBITO/CREDITO SARDINIA CAMPING CALA GO TJ*5783";"-280,00";"3.276,54"
"";"06/07/2022";"03/07/2022";"COMPRA TARJETA DEBITO/CREDITO ZIO PEDRILLO TJ*5783";"-33,50";"3.556,54"
"";"06/07/2022";"02/07/2022";"COMPRA TARJETA DEBITO/CREDITO CRAI TJ*5783";"-28,98";"3.590,04"
"";"05/07/2022";"03/07/2022";"COMPRA TARJETA DEBITO/CREDITO Gelateria Fancello TJ*5783";"-7,70";"3.619,02"
"";"05/07/2022";"05/07/2022";"RECIBO IGUANA COMUNICACIONS S.L.";"-33,90";"3.626,72"
"";"04/07/2022";"01/07/2022";"COMPRA TARJETA DEBITO/CREDITO BAR SILANA DI FRAU MARCO TJ*5783";"-12,20";"3.660,62"
"";"04/07/2022";"01/07/2022";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCATO EUROPA TJ*5783";"-14,82";"3.672,82"
"";"04/07/2022";"01/07/2022";"COMPRA TARJETA DEBITO/CREDITO Strato TJ*5783";"-18,03";"3.687,64"
"";"04/07/2022";"04/07/2022";"RECIBO ANA MARIA POVEDA NAVARRO";"-100,00";"3.705,67"
"";"01/07/2022";"01/07/2022";"TRANSFERENCIA IGRID S.L. ABONO NOMINA 06/2022";"1.926,00";"3.805,67"
