"";"D. execució";"D. valor";"Concepte";"Import";"Saldo"
"";"19/09/2022";"19/09/2022";"COMPRA TARJETA DEBITO/CREDITO CAL PASSANALS TJ*5783";"-13,57";"2.841,85"
"";"19/09/2022";"19/09/2022";"COMPRA TARJETA DEBITO/CREDITO BON AREA TJ*0011";"-60,00";"2.855,42"
"";"17/09/2022";"17/09/2022";"COMPRA TARJETA DEBITO/CREDITO EURONICS IGUALADA TJ*5783";"-15,50";"2.915,42"
"";"17/09/2022";"17/09/2022";"COMPRA TARJETA DEBITO/CREDITO AJUNTAMENT DIGUALADA JOV TJ*0011";"-30,00";"2.930,92"
"";"17/09/2022";"17/09/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-13,38";"2.960,92"
"";"17/09/2022";"17/09/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-24,22";"2.974,30"
"";"17/09/2022";"17/09/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-15,66";"2.998,52"
"";"16/09/2022";"16/09/2022";"COMPRA TARJETA DEBITO/CREDITO PAGO DE RECIBOS TJ*0011";"-30,00";"3.014,18"
"";"16/09/2022";"16/09/2022";"COMPRA TARJETA DEBITO/CREDITO PAGO DE RECIBOS TJ*0011";"-288,90";"3.044,18"
"";"16/09/2022";"16/09/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-3,98";"3.333,08"
"";"16/09/2022";"16/09/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-54,85";"3.337,06"
"";"16/09/2022";"16/09/2022";"COMPRA TARJETA DEBITO/CREDITO TALLERS PIERA SCP TJ*0011";"-284,35";"3.391,91"
"";"15/09/2022";"15/09/2022";"TRANSF PARA Marta Marta";"-0,24";"3.676,26"
"";"15/09/2022";"15/09/2022";"TRANSF PARA MARTA PARDOS MAS TRASPAS";"-0,24";"3.676,50"
"";"14/09/2022";"14/09/2022";"RECIBO SIMYO";"-10,00";"3.676,74"
"";"14/09/2022";"14/09/2022";"RECIBO SIMYO";"-12,00";"3.686,74"
"";"14/09/2022";"14/09/2022";"TRANSF DE MARTA PARDOS MAS TRASPAS";"204,95";"3.698,74"
"";"13/09/2022";"13/09/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,00";"3.493,79"
"";"13/09/2022";"13/09/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.494,79"
"";"13/09/2022";"13/09/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.495,14"
"";"13/09/2022";"13/09/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-6,24";"3.495,49"
"";"13/09/2022";"13/09/2022";"RECIBO PayPal (Europe) S.a r.l. et Cie, S.C.A.";"-3,85";"3.501,73"
"";"13/09/2022";"13/09/2022";"RECIBO PayPal (Europe) S.a r.l. et Cie, S.C.A.";"-0,49";"3.505,58"
"";"12/09/2022";"12/09/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,50";"3.506,07"
"";"12/09/2022";"12/09/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-1,30";"3.506,57"
"";"12/09/2022";"12/09/2022";"COMPRA TARJETA DEBITO/CREDITO BON AREA TJ*0011";"-50,00";"3.507,87"
"";"12/09/2022";"12/09/2022";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-6,47";"3.557,87"
"";"10/09/2022";"10/09/2022";"COMPRA TARJETA DEBITO/CREDITO SUPERMERCADOS SUPER MAS TJ*0011";"-87,86";"3.564,34"
"";"09/09/2022";"09/09/2022";"COMPRA TARJETA DEBITO/CREDITO RIBA TJ*0011";"-36,60";"3.652,20"
"";"09/09/2022";"09/09/2022";"RECIBO COL.LEGI OFICIAL DE FARMACEUTICS DE BCN";"-37,23";"3.688,80"
"";"08/09/2022";"08/09/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-4,25";"3.726,03"
"";"08/09/2022";"08/09/2022";"COMPRA TARJETA DEBITO/CREDITO TRES UNCES TJ*0011";"-10,21";"3.730,28"
"";"08/09/2022";"08/09/2022";"COMPRA TARJETA DEBITO/CREDITO S.I.M.A. TJ*0011";"-0,35";"3.740,49"
"";"07/09/2022";"07/09/2022";"COMPRA TARJETA DEBITO/CREDITO MERCADONA MERCAT GINEUETA TJ*5783";"-2,50";"3.740,84"
"";"07/09/2022";"07/09/2022";"COMPRA TARJETA DEBITO/CREDITO GUISSONA T533 TJ*0011";"-37,42";"3.743,34"
"";"06/09/2022";"06/09/2022";"RECIBO IGUANA COMUNICACIONS S.L.";"-33,90";"3.780,76"
"";"05/09/2022";"05/09/2022";"COMPRA TARJETA DEBITO/CREDITO LA PANERA DEL PA IGUALADA TJ*5783";"-5,85";"3.814,66"
"";"05/09/2022";"05/09/2022";"COMPRA TARJETA DEBITO/CREDITO CAL FONT TJ*5783";"-12,80";"3.820,51"
"";"05/09/2022";"05/09/2022";"COMPRA TARJETA DEBITO/CREDITO PIERA TJ*0011";"-38,22";"3.833,31"
"";"02/09/2022";"02/09/2022";"COMPRA TARJETA DEBITO/CREDITO GUISSONA T533 TJ*0011";"-7,35";"3.871,53"
"";"02/09/2022";"31/08/2022";"COMPRA TARJETA DEBITO/CREDITO Strato TJ*5783";"-18,03";"3.878,88"
"";"01/09/2022";"01/09/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-1,99";"3.896,91"
"";"01/09/2022";"01/09/2022";"COMPRA TARJETA DEBITO/CREDITO HIPERMERCAT ESCLAT H78I TJ*0011";"-77,41";"3.898,90"
"";"01/09/2022";"01/09/2022";"COMPRA TARJETA DEBITO/CREDITO ESCLATOIL PIERA TJ*0011";"-60,00";"3.976,31"
"";"01/09/2022";"01/09/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-10,48";"4.036,31"
"";"01/09/2022";"01/09/2022";"COMPRA TARJETA DEBITO/CREDITO FARMACIA RIGOL TJ*0011";"-3,78";"4.046,79"
"";"01/09/2022";"01/09/2022";"TRANSFERENCIA IGRID S.L. ABONO NOMINA 08/2022";"1.923,14";"4.050,57"
